po_line_id,po_id,part_id,qty,unit_price,line_amount
9001888,500763,20054,40.0,15.89,635.6
9001889,500182,20054,1.0,20.15,20.15
9001890,500820,20128,35.0,13.19,461.65
9001891,500305,20084,5.0,18.04,90.2
9001892,500071,20213,12.0,4.32,51.84
9001893,500218,20114,12.0,12.33,147.96
9001894,500718,20313,21.0,14.12,296.52
9001895,500172,20292,19.0,19.24,365.56
9001896,500652,20048,9.0,43.64,392.76
9001897,500271,20066,43.0,13.22,568.46
9001898,500725,20274,49.0,46.92,2299.08
9001899,500467,20128,48.0,11.98,575.04
9001900,500268,20028,36.0,10.33,371.88
9001901,500019,20342,42.0,6.48,272.16
9001902,500577,20032,47.0,28.91,1358.77
9001903,500814,20118,32.0,21.15,676.8
9001904,500502,20179,35.0,27.9,976.5
9001905,500146,20150,31.0,21.74,673.94
9001906,500428,20132,32.0,19.98,639.36
9001907,500164,20326,37.0,23.82,881.34
9001908,500889,20184,32.0,73.08,2338.56
9001909,500309,20133,43.0,15.11,649.73
9001910,500517,20176,37.0,68.9,2549.3
9001911,500013,20021,39.0,33.5,1306.5
9001912,500131,20240,38.0,25.01,950.38
9001913,500853,20076,30.0,28.01,840.3
9001914,500754,20203,32.0,2.95,94.4
9001915,500438,20003,45.0,17.17,772.65
9001916,500742,20327,2.0,13.43,26.86
9001917,500739,20164,11.0,71.34,784.74
9001918,500673,20127,20.0,16.37,327.4
9001919,500794,20044,37.0,19.73,730.01
9001920,500262,20217,9.0,19.54,175.86
9001921,500642,20234,38.0,9.17,348.46
9001922,500224,20135,49.0,14.35,703.15
9001923,500257,20167,19.0,32.79,623.01
9001924,500233,20236,40.0,5.59,223.6
9001925,500335,20092,7.0,24.21,169.47
9001926,500408,20004,5.0,11.69,58.45
9001927,500827,20155,47.0,43.81,2059.07
9001928,500023,20244,42.0,25.46,1069.32
9001929,500270,20080,24.0,8.07,193.68
9001930,500094,20246,48.0,15.65,751.2
9001931,500141,20342,41.0,26.37,1081.17
9001932,500693,20136,7.0,16.74,117.18
9001933,500717,20062,11.0,21.91,241.01
9001934,500080,20306,9.0,19.86,178.74
9001935,500273,20115,49.0,33.79,1655.71
9001936,500275,20112,30.0,26.15,784.5
9001937,500882,20030,41.0,19.51,799.91
9001938,500464,20006,3.0,20.3,60.9
9001939,500207,20002,22.0,10.49,230.78
9001940,500295,20306,40.0,48.45,1938.0
9001941,500038,20242,20.0,118.79,2375.8
9001942,500287,20055,32.0,16.47,527.04
9001943,500123,20072,48.0,20.67,992.16
9001944,500875,20009,7.0,36.93,258.51
9001945,500282,20060,7.0,36.81,257.67
9001946,500877,20049,20.0,22.35,447.0
9001947,500179,20121,25.0,11.18,279.5
9001948,500096,20174,45.0,59.79,2690.55
9001949,500190,20000,35.0,30.23,1058.05
9001950,500073,20037,44.0,22.93,1008.92
9001951,500446,20189,24.0,13.02,312.48
9001952,500784,20078,40.0,20.8,832.0
9001953,500496,20344,13.0,6.76,87.88
9001954,500560,20337,48.0,31.33,1503.84
9001955,500483,20189,39.0,36.26,1414.14
9001956,500848,20183,4.0,23.05,92.2
9001957,500721,20066,12.0,11.29,135.48
9001958,500115,20016,17.0,26.34,447.78
9001959,500534,20315,1.0,32.21,32.21
9001960,500097,20295,17.0,12.86,218.62
9001961,500327,20208,2.0,35.18,70.36
9001962,500406,20344,6.0,27.51,165.06
9001963,500312,20040,44.0,17.04,749.76
9001964,500701,20114,11.0,14.37,158.07
9001965,500693,20099,43.0,18.04,775.72
9001966,500147,20344,18.0,11.22,201.96
9001967,500341,20348,40.0,23.48,939.2
9001968,500494,20138,25.0,28.08,702.0
9001969,500022,20315,39.0,40.49,1579.11
9001970,500104,20323,28.0,24.01,672.28
9001971,500674,20333,46.0,25.4,1168.4
9001972,500578,20301,16.0,17.1,273.6
9001973,500801,20293,12.0,11.89,142.68
9001974,500800,20016,41.0,15.52,636.32
9001975,500557,20321,29.0,47.32,1372.28
9001976,500592,20291,23.0,29.38,675.74
9001977,500658,20073,21.0,25.65,538.65
9001978,500221,20262,16.0,6.76,108.16
9001979,500854,20015,48.0,24.23,1163.04
9001980,500014,20013,41.0,9.04,370.64
9001981,500890,20335,45.0,9.44,424.8
9001982,500632,20280,26.0,10.1,262.6
9001983,500077,20003,37.0,12.63,467.31
9001984,500321,20126,22.0,33.12,728.64
9001985,500806,20311,10.0,23.01,230.1
9001986,500240,20005,7.0,11.41,79.87
9001987,500017,20128,9.0,14.18,127.62
9001988,500767,20231,25.0,27.09,677.25
9001989,500453,20312,46.0,30.53,1404.38
9001990,500442,20194,15.0,21.76,326.4
9001991,500276,20064,13.0,10.09,131.17
9001992,500423,20320,42.0,15.68,658.56
9001993,500475,20102,46.0,83.81,3855.26
9001994,500026,20276,26.0,9.71,252.46
9001995,500513,20157,21.0,25.15,528.15
9001996,500864,20223,23.0,71.7,1649.1
9001997,500463,20288,44.0,17.05,750.2
9001998,500806,20277,28.0,60.36,1690.08
9001999,500823,20181,38.0,13.3,505.4
9002000,500362,20003,12.0,6.14,73.68
9002001,500382,20214,24.0,14.19,340.56
9002002,500750,20216,13.0,12.75,165.75
9002003,500524,20208,40.0,7.37,294.8
9002004,500381,20073,48.0,15.64,750.72
9002005,500183,20226,2.0,36.4,72.8
9002006,500193,20092,39.0,14.06,548.34
9002007,500461,20064,12.0,16.03,192.36
9002008,500055,20320,39.0,45.71,1782.69
9002009,500229,20009,14.0,12.82,179.48
9002010,500488,20302,30.0,29.12,873.6
9002011,500027,20321,41.0,7.21,295.61
9002012,500831,20304,43.0,11.25,483.75
9002013,500582,20277,48.0,17.67,848.16
9002014,500721,20085,19.0,41.49,788.31
9002015,500183,20025,31.0,11.62,360.22
9002016,500424,20217,43.0,11.53,495.79
9002017,500374,20094,43.0,23.65,1016.95
9002018,500867,20243,25.0,26.04,651.0
9002019,500040,20106,4.0,10.79,43.16
9002020,500483,20247,13.0,14.69,190.97
9002021,500259,20013,36.0,38.55,1387.8
9002022,500440,20160,42.0,9.89,415.38
9002023,500855,20070,37.0,24.65,912.05
9002024,500083,20151,3.0,14.72,44.16
9002025,500045,20074,16.0,46.6,745.6
9002026,500439,20214,26.0,28.45,739.7
9002027,500670,20050,40.0,34.07,1362.8
9002028,500855,20142,39.0,14.55,567.45
9002029,500518,20035,19.0,32.94,625.86
9002030,500844,20166,46.0,32.43,1491.78
9002031,500437,20235,15.0,27.43,411.45
9002032,500135,20259,32.0,16.95,542.4
9002033,500182,20191,49.0,22.14,1084.86
9002034,500708,20201,21.0,6.61,138.81
9002035,500171,20261,1.0,57.71,57.71
9002036,500860,20184,6.0,13.98,83.88
9002037,500787,20157,27.0,16.43,443.61
9002038,500589,20245,23.0,9.11,209.53
9002039,500689,20109,47.0,30.08,1413.76
9002040,500538,20098,31.0,27.59,855.29
9002041,500119,20240,12.0,16.82,201.84
9002042,500280,20201,21.0,4.95,103.95
9002043,500307,20121,2.0,13.11,26.22
9002044,500707,20116,5.0,26.47,132.35
9002045,500276,20095,9.0,23.36,210.24
9002046,500529,20233,20.0,19.54,390.8
9002047,500294,20066,46.0,15.57,716.22
9002048,500782,20217,18.0,7.79,140.22
9002049,500052,20014,22.0,35.81,787.82
9002050,500805,20272,8.0,8.46,67.68
9002051,500431,20218,34.0,17.77,604.18
9002052,500051,20273,9.0,10.79,97.11
9002053,500727,20146,7.0,36.46,255.22
9002054,500071,20331,30.0,28.48,854.4
9002055,500027,20343,18.0,16.21,291.78
9002056,500468,20151,27.0,30.41,821.07
9002057,500763,20346,16.0,8.21,131.36
9002058,500885,20303,21.0,19.15,402.15
9002059,500546,20014,5.0,10.67,53.35
9002060,500400,20083,29.0,37.15,1077.35
9002061,500200,20191,47.0,25.14,1181.58
9002062,500760,20040,37.0,29.66,1097.42
9002063,500610,20323,43.0,14.41,619.63
9002064,500819,20260,22.0,31.4,690.8
9002065,500465,20308,14.0,10.28,143.92
9002066,500651,20135,19.0,11.2,212.8
9002067,500594,20277,35.0,18.08,632.8
9002068,500559,20105,24.0,11.46,275.04
9002069,500789,20006,42.0,30.75,1291.5
9002070,500378,20301,6.0,15.12,90.72
9002071,500759,20029,3.0,10.5,31.5
9002072,500894,20125,34.0,9.72,330.48
9002073,500176,20078,45.0,30.52,1373.4
9002074,500051,20066,2.0,4.36,8.72
9002075,500078,20022,15.0,10.95,164.25
9002076,500384,20188,37.0,46.61,1724.57
9002077,500833,20073,15.0,16.34,245.1
9002078,500575,20004,32.0,30.87,987.84
9002079,500007,20081,21.0,25.96,545.16
9002080,500213,20024,17.0,17.91,304.47
9002081,500024,20263,34.0,7.42,252.28
9002082,500449,20001,32.0,9.07,290.24
9002083,500767,20277,47.0,8.97,421.59
9002084,500754,20327,23.0,26.82,616.86
9002085,500456,20342,35.0,30.02,1050.7
9002086,500460,20223,37.0,11.85,438.45
9002087,500197,20071,43.0,19.16,823.88
9002088,500093,20067,41.0,20.18,827.38
9002089,500718,20319,37.0,21.05,778.85
9002090,500436,20093,33.0,12.72,419.76
9002091,500526,20018,25.0,53.67,1341.75
9002092,500689,20127,46.0,30.17,1387.82
9002093,500377,20342,37.0,20.99,776.63
9002094,500586,20081,40.0,14.71,588.4
9002095,500103,20253,21.0,12.18,255.78
9002096,500805,20220,46.0,25.5,1173.0
9002097,500679,20342,48.0,15.12,725.76
9002098,500626,20096,38.0,21.76,826.88
9002099,500038,20051,40.0,6.43,257.2
9002100,500457,20174,34.0,14.62,497.08
9002101,500363,20337,19.0,18.81,357.39
9002102,500784,20181,27.0,35.9,969.3
9002103,500134,20114,9.0,11.55,103.95
9002104,500373,20347,5.0,8.24,41.2
9002105,500231,20000,5.0,26.23,131.15
9002106,500038,20062,25.0,19.33,483.25
9002107,500802,20247,26.0,7.15,185.9
9002108,500818,20230,19.0,7.36,139.84
9002109,500046,20225,30.0,13.62,408.6
9002110,500035,20018,36.0,19.1,687.6
9002111,500831,20030,48.0,46.23,3699.89
9002112,500094,20332,48.0,10.5,504.0
9002113,500360,20120,16.0,27.75,444.0
9002114,500524,20023,7.0,6.19,43.33
9002115,500145,20324,18.0,24.94,448.92
9002116,500367,20210,21.0,49.6,1041.6
9002117,500064,20160,31.0,21.87,677.97
9002118,500227,20254,1.0,13.45,13.45
9002119,500753,20058,3.0,42.08,126.24
9002120,500519,20113,31.0,24.76,767.56
9002121,500815,20159,25.0,22.02,550.5
9002122,500852,20219,8.0,10.91,87.28
9002123,500554,20168,1.0,24.98,24.98
9002124,500755,20011,7.0,13.32,93.24
9002125,500180,20241,7.0,24.21,169.47
9002126,500500,20138,8.0,20.68,165.44
9002127,500596,20096,19.0,38.49,731.31
9002128,500154,20146,17.0,14.22,241.74
9002129,500786,20181,11.0,18.36,201.96
9002130,500534,20056,47.0,32.43,1524.21
9002131,500626,20041,41.0,17.43,714.63
9002132,500817,20198,49.0,19.83,971.67
9002133,500434,20030,11.0,15.74,173.14
9002134,500810,20179,38.0,18.21,691.98
9002135,500098,20001,41.0,30.04,1231.64
9002136,500615,20287,2.0,60.43,120.86
9002137,500371,20137,4.0,7.34,29.36
9002138,500562,20104,28.0,9.4,263.2
9002139,500361,20217,33.0,18.45,608.85
9002140,500111,20221,11.0,20.69,227.59
9002141,500452,20330,3.0,17.63,52.89
9002142,500755,20104,40.0,14.41,576.4
9002143,500168,20126,5.0,9.59,47.95
9002144,500583,20264,21.0,13.92,292.32
9002145,500138,20199,22.0,32.8,721.6
9002146,500847,20251,37.0,21.24,785.88
9002147,500230,20014,11.0,30.12,331.32
9002148,500238,20225,44.0,9.76,429.44
9002149,500252,20104,22.0,47.77,1050.94
9002150,500435,20232,41.0,14.34,587.94
9002151,500560,20318,13.0,26.71,347.23
9002152,500421,20218,3.0,18.63,55.89
9002153,500302,20276,13.0,14.53,188.89
9002154,500071,20260,28.0,26.04,729.12
9002155,500262,20340,11.0,28.8,316.8
9002156,500833,20335,11.0,100.77,1108.47
9002157,500221,20189,21.0,29.48,619.08
9002158,500076,20197,21.0,29.21,613.41
9002159,500061,20276,7.0,39.92,279.44
9002160,500470,20335,17.0,27.64,469.88
9002161,500156,20038,48.0,19.62,941.76
9002162,500805,20161,14.0,24.42,341.88
9002163,500124,20120,33.0,33.54,1106.82
9002164,500740,20261,11.0,46.27,508.97
9002165,500851,20215,13.0,8.11,105.43
9002166,500160,20311,1.0,6.46,6.46
9002167,500540,20048,34.0,45.11,2516.73
9002168,500625,20091,9.0,12.45,112.05
9002169,500590,20128,13.0,7.43,96.59
9002170,500534,20320,37.0,7.02,259.74
9002171,500105,20027,30.0,59.21,1776.3
9002172,500130,20147,41.0,34.01,1394.41
9002173,500356,20327,45.0,12.47,561.15
9002174,500684,20064,37.0,12.78,472.86
9002175,500775,20217,47.0,20.76,975.72
9002176,500853,20050,7.0,33.64,235.48
9002177,500884,20304,14.0,16.84,235.76
9002178,500796,20073,48.0,12.53,601.44
9002179,500001,20198,6.0,39.69,238.14
9002180,500232,20191,34.0,19.78,672.52
9002181,500368,20188,16.0,17.9,286.4
9002182,500250,20011,37.0,28.65,1060.05
9002183,500832,20238,36.0,5.57,200.52
9002184,123456789,20080,46.0,26.7,1228.2
9002185,500275,20269,6.0,25.7,154.2
9002186,500179,20289,8.0,8.78,70.24
9002187,500724,20047,24.0,6.27,150.48
9002188,500292,20316,3.0,14.32,42.96
9002189,500583,20208,4.0,22.42,89.68
9002190,500794,20034,32.0,23.83,762.56
9002191,500174,20118,1.0,55.84,55.84
9002192,500122,20064,34.0,22.42,762.28
9002193,500226,20314,45.0,8.68,390.6
9002194,500443,20241,9.0,17.28,155.52
9002195,500812,20035,12.0,9.21,110.52
9002196,500427,20251,10.0,18.04,180.4
9002197,500082,20242,10.0,46.77,467.7
9002198,500764,20041,44.0,26.46,1164.24
9002199,500657,20068,48.0,13.03,625.44
9002200,500631,20106,23.0,28.66,659.18
9002201,500064,20038,6.0,12.6,75.6
9002202,500280,20068,24.0,3.83,91.92
9002203,500794,20179,24.0,9.58,229.92
9002204,500390,20011,21.0,26.44,555.24
9002205,500427,20338,42.0,31.93,1341.06
9002206,500617,20203,31.0,56.29,1744.99
9002207,500811,20035,47.0,24.65,1158.55
9002208,500106,20125,41.0,45.07,1847.87
9002209,500547,20062,30.0,29.31,879.3
9002210,500658,20331,34.0,35.25,1198.5
9002211,500261,20081,18.0,38.9,700.2
9002212,500158,20306,12.0,26.9,322.8
9002213,500264,20298,35.0,38.28,1339.8
9002214,500467,20033,7.0,13.21,92.47
9002215,500201,20239,41.0,4.68,191.88
9002216,500154,20096,40.0,29.68,1187.2
9002217,500012,20048,25.0,25.15,628.75
9002218,500296,20145,6.0,11.88,71.28
9002219,500895,20124,1.0,9.42,9.42
9002220,500833,20188,46.0,21.72,999.12
9002221,500497,20056,16.0,30.88,494.08
9002222,500596,20348,48.0,27.44,1317.12
9002223,500791,20108,4.0,10.89,43.56
9002224,500244,20004,29.0,12.46,361.34
9002225,500299,20023,38.0,30.01,1140.38
9002226,500361,20220,47.0,20.98,986.06
9002227,500353,20314,28.0,37.94,1062.32
9002228,500827,20293,22.0,16.54,363.88
9002229,500520,20009,8.0,31.3,250.4
9002230,500385,20164,32.0,19.61,627.52
9002231,500758,20214,33.0,13.02,429.66
9002232,500311,20125,13.0,35.05,455.65
9002233,500413,20266,27.0,11.07,298.89
9002234,500277,20279,18.0,21.0,378.0
9002235,500749,20087,18.0,22.34,402.12
9002236,500714,20113,13.0,18.69,242.97
9002237,500758,20020,22.0,36.4,800.8
9002238,500746,20147,14.0,28.32,396.48
9002239,500592,20244,11.0,26.37,290.07
9002240,500355,20265,39.0,20.93,816.27
9002241,500524,20216,22.0,61.18,1345.96
9002242,500838,20239,36.0,48.37,1741.32
9002243,500015,20231,17.0,34.87,592.79
9002244,500044,20231,32.0,31.6,1011.2
9002245,500320,20241,,13.99,195.86
9002246,500650,20189,42.0,19.5,819.0
9002247,500325,20228,29.0,29.41,852.89
9002248,500147,20065,6.0,37.75,226.5
9002249,500354,20278,4.0,34.3,137.2
9002250,500235,20268,11.0,28.46,313.06
9002251,500702,20208,45.0,66.71,3001.95
9002252,500612,20015,40.0,18.52,740.8
9002253,500104,20296,10.0,36.89,368.9
9002254,500473,20219,28.0,34.29,960.12
9002255,500761,20256,11.0,26.22,288.42
9002256,500395,20267,35.0,26.8,938.0
9002257,500445,88888888,15.0,26.48,397.2
9002258,500605,20118,8.0,13.13,105.04
9002259,500219,20177,20.0,25.55,511.0
9002260,500809,20019,21.0,31.47,660.87
9002261,500850,20035,1.0,24.37,24.37
9002262,500441,20334,29.0,6.65,192.85
9002263,500644,20107,24.0,7.75,186.0
9002264,500872,20188,30.0,12.29,368.7
9002265,500666,20177,40.0,18.78,751.2
9002266,500027,20095,35.0,12.7,444.5
9002267,500793,20314,33.0,29.59,976.47
9002268,500474,20019,20.0,41.07,821.4
9002269,500627,20163,16.0,44.71,715.36
9002270,500304,20096,9.0,24.58,221.22
9002271,500745,20142,31.0,38.49,1193.19
9002272,500404,20061,17.0,14.33,243.61
9002273,500512,20241,31.0,18.34,568.54
9002274,500501,20237,48.0,9.97,478.56
9002275,500347,20130,23.0,41.44,953.12
9002276,500239,20092,6.0,65.34,392.04
9002277,500569,20090,30.0,16.29,488.7
9002278,500846,20132,7.0,5.46,38.22
9002279,500694,20122,48.0,11.32,543.36
9002280,500336,20341,40.0,13.6,544.0
9002281,500025,20117,42.0,9.06,380.52
9002282,500408,20197,46.0,10.82,497.72
9002283,500076,20281,11.0,22.71,249.81
9002284,500216,20000,34.0,29.84,1014.56
9002285,500327,20210,12.0,5.82,69.84
9002286,500836,20262,45.0,14.6,657.0
9002287,500773,20331,47.0,20.54,965.38
9002288,500022,20211,27.0,10.59,285.93
9002289,500755,20086,12.0,23.14,277.68
9002290,500669,20152,13.0,18.71,243.23
9002291,500717,20349,8.0,15.35,122.8
9002292,500309,20186,16.0,11.96,191.36
9002293,500598,20060,29.0,23.67,686.43
9002294,500266,20284,35.0,12.7,444.5
9002295,500414,20094,29.0,7.1,205.9
9002296,500645,20273,31.0,20.35,630.85
9002297,500266,20040,13.0,9.55,124.15
9002298,500332,20146,12.0,7.48,89.76
9002299,500779,20245,2.0,21.71,43.42
9002300,500449,20131,33.0,18.22,601.26
9002301,500564,20296,8.0,11.94,95.52
9002302,500610,20122,41.0,23.04,944.64
9002303,500246,20142,40.0,25.9,1036.0
9002304,500035,20181,49.0,23.19,1136.31
9002305,500400,20191,41.0,22.69,930.29
9002306,500027,20206,32.0,7.67,245.44
9002307,500219,20230,38.0,43.64,1658.32
9002308,500405,20021,28.0,28.06,785.68
9002309,500613,20079,15.0,11.35,170.25
9002310,500774,20129,23.0,19.94,458.62
9002311,500270,20291,24.0,22.35,536.4
9002312,500735,20275,13.0,19.62,255.06
9002313,500650,20322,21.0,58.9,1236.9
9002314,500791,20054,12.0,6.25,75.0
9002315,500510,20065,13.0,8.28,107.64
9002316,500285,20226,39.0,5.06,197.34
9002317,500453,20025,23.0,21.07,484.61
9002318,500761,20252,46.0,27.84,1280.64
9002319,500833,20196,43.0,24.95,1072.85
9002320,500316,20129,28.0,16.89,472.92
9002321,500589,20242,14.0,25.63,358.82
9002322,500296,20311,17.0,16.81,285.77
9002323,500337,20211,24.0,31.33,751.92
9002324,500306,20189,34.0,39.03,1327.02
9002325,500427,20289,48.0,11.49,551.52
9002326,500350,20225,22.0,16.9,371.8
9002327,500510,20245,10.0,18.63,186.3
9002328,500524,20055,8.0,47.24,377.92
9002329,500857,20054,21.0,12.33,258.93
9002330,500491,20275,37.0,38.81,1435.97
9002331,500593,20305,7.0,8.33,58.31
9002332,500008,20339,26.0,42.36,1101.36
9002333,500496,20152,13.0,33.49,435.37
9002334,500724,20052,16.0,18.29,292.64
9002335,500559,20110,30.0,34.81,1044.3
9002336,500560,20203,31.0,14.87,460.97
9002337,500820,20111,5.0,11.55,57.75
9002338,500439,20324,32.0,55.92,1789.44
9002339,500551,20257,16.0,14.52,232.32
9002340,500874,20015,47.0,30.15,1417.05
9002341,500791,20349,9.0,39.07,351.63
9002342,500737,20165,22.0,32.58,716.76
9002343,500107,20300,44.0,28.78,1266.32
9002344,500244,20279,40.0,30.21,1208.4
9002345,500254,20157,45.0,37.88,1704.6
9002346,500032,20248,37.0,24.3,899.1
9002347,500022,20180,14.0,19.61,274.54
9002348,500844,20190,16.0,8.83,141.28
9002349,500565,20138,43.0,24.31,1045.33
9002350,500820,20077,20.0,37.23,744.6
9002351,500048,20335,44.0,10.38,456.72
9002352,500461,20049,15.0,17.51,262.65
9002353,500589,20084,44.0,25.93,1140.92
9002354,500335,20182,26.0,49.77,1294.02
9002355,500357,20182,9.0,10.02,90.18
9002356,500121,20003,1.0,32.33,32.33
9002357,500443,20316,35.0,16.21,567.35
9002358,500358,20110,44.0,13.41,590.04
9002359,500601,20333,20.0,11.58,231.6
9002360,500345,20338,45.0,13.55,609.75
9002361,500192,20250,6.0,27.1,162.6
9002362,500415,20132,42.0,17.52,735.84
9002363,500376,20099,10.0,30.83,308.3
9002364,500462,20171,48.0,10.25,492.0
9002365,500755,20286,33.0,30.51,1006.83
9002366,500660,20118,16.0,26.06,416.96
9002367,500145,20349,36.0,8.13,292.68
9002368,500477,20174,6.0,49.59,297.54
9002369,500827,20029,19.0,24.63,467.97
9002370,500889,20054,31.0,31.79,985.49
9002371,500652,20195,2.0,40.19,80.38
9002372,500407,20040,18.0,35.91,646.38
9002373,500285,20172,42.0,18.62,782.04
9002374,500897,20329,28.0,31.03,868.84
9002375,500850,20218,4.0,6.78,27.12
9002376,500110,20207,1.0,25.44,25.44
9002377,500619,20157,47.0,56.8,2669.6
9002378,500878,20332,42.0,13.23,555.66
9002379,500792,20227,16.0,34.79,556.64
9002380,500049,20084,45.0,58.19,2618.55
9002381,500013,20172,47.0,30.37,1427.39
9002382,500133,20244,2.0,37.16,74.32
9002383,500587,20172,36.0,7.83,281.88
9002384,500595,20334,1.0,11.46,11.46
9002385,500342,20211,39.0,47.36,1847.04
9002386,500669,20083,23.0,35.74,822.02
9002387,500285,20172,26.0,27.05,703.3
9002388,500313,20182,11.0,17.14,188.54
9002389,500605,20132,42.0,23.83,1000.86
9002390,500296,20287,1.0,56.99,56.99
9002391,500605,20261,11.0,18.89,207.79
9002392,500568,20349,24.0,30.56,733.44
9002393,500163,20281,10.0,30.08,300.8
9002394,500831,20292,14.0,13.47,188.58
9002395,500496,20268,14.0,14.11,197.54
9002396,500609,20348,7.0,50.21,351.47
9002397,500015,20196,23.0,28.28,650.44
9002398,500343,20024,43.0,13.35,574.05
9002399,500077,20140,22.0,16.66,366.52
9002400,500345,20222,36.0,11.12,400.32
9002401,500071,20019,27.0,38.09,1028.43
9002402,500269,20246,2.0,17.27,34.54
9002403,500286,20327,39.0,17.41,678.99
9002404,500065,20200,46.0,33.27,1530.42
9002405,500879,20114,19.0,7.33,139.27
9002406,500067,20188,7.0,19.65,137.55
9002407,500192,20025,12.0,19.95,239.4
9002408,500054,20053,3.0,16.92,50.76
9002409,500378,20169,47.0,14.44,678.68
9002410,500167,20010,5.0,13.12,65.6
9002411,500408,20026,8.0,23.79,190.32
9002412,500507,20349,14.0,10.96,153.44
9002413,500536,20082,36.0,22.13,796.68
9002414,500642,20289,7.0,14.41,100.87
9002415,500836,20037,7.0,15.0,105.0
9002416,500101,20086,46.0,22.61,1040.06
9002417,500885,20320,32.0,14.9,476.8
9002418,500793,20155,8.0,42.96,343.68
9002419,500807,20307,12.0,18.47,221.64
9002420,500805,20285,10.0,37.64,376.4
9002421,500421,20185,14.0,12.72,178.08
9002422,500774,20181,9.0,12.55,112.95
9002423,500477,20142,38.0,7.41,281.58
9002424,500119,20205,30.0,14.95,448.5
9002425,500742,20141,5.0,17.47,87.35
9002426,500290,20184,1.0,21.04,21.04
9002427,500487,20240,1.0,30.52,30.52
9002428,500160,20007,20.0,29.22,584.4
9002429,500672,20071,49.0,39.7,1945.3
9002430,500077,20287,11.0,11.79,129.69
9002431,500037,20094,26.0,20.46,531.96
9002432,500393,20156,44.0,,484.88
9002433,500440,20040,3.0,25.75,77.25
9002434,500539,20330,6.0,59.3,355.8
9002435,500461,20300,43.0,9.8,421.4
9002436,500611,20268,45.0,30.34,1365.3
9002437,500293,20154,11.0,37.68,414.48
9002438,500399,20274,8.0,11.76,94.08
9002439,500635,20153,29.0,26.1,756.9
9002440,500091,20052,10.0,16.18,161.8
9002441,500766,20178,34.0,18.68,635.12
9002442,500608,20239,24.0,15.87,380.88
9002443,500005,20136,46.0,17.55,807.3
9002444,500680,20254,48.0,40.18,1928.64
9002445,500894,20223,17.0,19.15,325.55
9002446,500270,20179,32.0,14.0,448.0
9002447,500619,20181,11.0,20.93,230.23
9002448,500898,20258,34.0,5.62,191.08
9002449,500810,20242,24.0,12.3,295.2
9002450,500558,20095,5.0,42.49,212.45
9002451,500098,20196,29.0,18.41,533.89
9002452,500525,20013,48.0,15.08,723.84
9002453,500193,20119,48.0,22.28,1069.44
9002454,500156,20268,34.0,31.25,1062.5
9002455,500899,20170,16.0,44.58,713.28
9002456,500665,20071,25.0,15.32,383.0
9002457,500114,20178,37.0,15.54,574.98
9002458,500395,20169,8.0,17.57,140.56
9002459,500769,20158,29.0,37.24,1079.96
9002460,500656,20153,46.0,20.78,955.88
9002461,500802,20081,25.0,73.67,1841.75
9002462,500521,20056,42.0,18.24,766.08
9002463,500879,20006,23.0,57.86,1330.78
9002464,500213,20111,34.0,11.75,399.5
9002465,500744,20047,3.0,8.72,26.16
9002466,500682,20079,30.0,18.9,567.0
9002467,500532,20315,34.0,39.79,1352.86
9002468,500014,20032,32.0,15.09,482.88
9002469,500418,20114,29.0,13.87,402.23
9002470,500367,20002,9.0,37.15,334.35
9002471,500637,20003,2.0,30.66,61.32
9002472,500852,20259,39.0,12.49,487.11
9002473,500852,20041,7.0,12.05,84.35
9002474,500212,20008,46.0,33.04,1519.84
9002475,500699,20306,5.0,7.54,37.7
9002476,500683,20144,8.0,38.39,307.12
9002477,500758,20096,32.0,30.42,973.44
9002478,500004,20275,18.0,5.11,91.98
9002479,500230,20141,38.0,20.27,770.26
9002480,500200,20277,46.0,6.13,281.98
9002481,500884,20026,18.0,9.75,175.5
9002482,500401,20042,49.0,14.85,727.65
9002483,500148,20130,41.0,9.39,384.99
9002484,500583,20215,45.0,76.01,3420.45
9002485,500491,20093,16.0,33.73,539.68
9002486,500225,20007,21.0,45.63,958.23
9002487,500585,20085,10.0,18.46,184.6
9002488,500818,20344,42.0,20.46,859.32
9002489,500168,20137,4.0,51.85,207.4
9002490,500760,20245,44.0,26.06,1146.64
9002491,500791,20020,8.0,29.0,232.0
9002492,500151,20264,47.0,11.63,546.61
9002493,500223,20147,19.0,11.59,220.21
9002494,500503,20183,47.0,23.49,1104.03
9002495,500736,20226,40.0,25.12,1004.8
9002496,500549,20291,40.0,11.04,441.6
9002497,500043,20035,9.0,24.91,224.19
9002498,500696,20245,30.0,9.65,289.5
9002499,500503,20072,17.0,20.25,344.25
9002500,500240,20149,40.0,8.48,339.2
9002501,500842,20000,44.0,44.56,1960.64
9002502,500350,20068,15.0,16.66,249.9
9002503,500721,20292,4.0,13.25,53.0
9002504,500022,20229,6.0,10.1,60.6
9002505,500635,20210,16.0,9.53,152.48
9002506,500597,20071,26.0,26.1,678.6
9002507,500042,20095,37.0,36.68,1357.16
9002508,500465,20083,23.0,34.54,794.42
9002509,500039,20227,13.0,46.43,603.59
9002510,500302,20298,47.0,57.33,2694.51
9002511,500680,20235,17.0,35.69,606.73
9002512,500174,20292,27.0,14.85,400.95
9002513,500531,20221,22.0,22.24,489.28
9002514,500460,20222,37.0,5.19,192.03
9002515,500620,20280,19.0,29.45,559.55
9002516,500192,20220,39.0,21.97,856.83
9002517,500243,20215,35.0,52.31,1830.85
